Month,Ticker,ESG_Rating,ESG_Score
9,FE,BBB,5.3
9,FELE,A,6.8
9,FF,B,2.1
9,FFBC,A,6.2
9,FFIN,BBB,5
9,FFIV,BBB,4.8
9,FHB,BB,4.2
9,FHI,BB,3.5
9,FHN,BB,4.2
9,FICO,A,6.5
9,FIS,BB,4.1
9,FISV,BBB,4.7
9,FITB,BB,3.7
9,FIVE,BBB,4.6
9,FIX,AA,7.7
9,FIZZ,CCC,0
9,FL,BBB,5.6
9,FLIR,A,7
9,FLO,BB,3.7
9,FLOW,BB,3.9
9,FLR,AA,7.2
9,FLS,A,7.1
9,FLT,B,2.4
9,FMBI,BB,2.9
9,FMC,BB,4
9,FN,A,6.5
9,FNB,BB,2.9
9,FOE,B,2.8
9,FORM,B,2.6
9,FORR,BB,4.2
9,FOXF,BB,3.9
9,FR,BB,3
9,FRC,BBB,4.6
9,FRT,BBB,4.3
9,FSLR,A,6.8
9,FSP,BBB,4.3
9,FSS,BBB,5.7
9,FTI,AA,7.3
9,FTNT,BBB,5.3
9,FTV,BBB,5.2
9,FUL,BBB,4.9
9,FULT,A,6.2
9,FWRD,B,2.7
9,GATX,BBB,5.5
9,GBCI,BBB,4.6
9,GBX,BB,4.1
9,GCO,BBB,5.6
9,GCP,B,1.9
9,GD,BB,4.1
9,GDOT,BB,3.6
9,GE,A,5.8
9,GEF,A,6.8
9,GEO,CCC,0
9,GES,BB,4.1
9,GFF,B,1.8
9,GGG,BBB,4.8
9,GHC,BBB,4.6
9,GIII,B,2.1
9,GILD,AA,8.56
9,GIS,AA,7.7
9,GKOS,BBB,4.8
9,GL,BB,3.9
9,GLT,B,1.8
9,GLUU,B,2.3
9,GLW,A,6.1
9,GM,CCC,0.3
9,GME,BBB,5.4
9,GMED,BBB,5.5
9,GMS,BBB,5.5
9,GNL,B,2.4
9,GNRC,BBB,5.6
9,GNTX,BB,3.9
9,GNW,BB,4.2
9,GOOGL,AA,7.9
9,GPC,BBB,4.4
9,GPI,BBB,4.6
9,GPMT,BB,3.5
9,GPN,B,1.5
9,GPS,AA,7.2
9,GRMN,A,6.2
9,GRUB,BB,4.1
9,GS,BBB,4.5
9,GT,BBB,4.8
9,GTLS,BBB,5.2
9,GTY,B,1.9
9,GVA,AA,7.7
9,GWB,A,6.2
9,GWW,AA,8.4
9,HA,BBB,5.6
9,HAE,BBB,5.2
9,HAFC,BB,4.2
9,HAIN,BBB,5.1
9,HAL,BBB,5.7
9,HALO,BBB,4.4
9,HAS,AA,8.56
9,HAYN,B,1.5
9,HBAN,BB,3.7
9,HBI,AA,7.4
9,HCA,A,6
9,HCC,B,1.8
9,HCI,B,2.4
9,HCSG,A,5.9
9,HD,AA,8.5
9,HE,A,6.2
9,HELE,A,6.9
9,HES,AA,8.5
9,HFC,BB,3.8
9,HFWA,BBB,4.6
9,HI,BBB,4.5
9,HIBB,A,5.9
9,HIG,BB,4
9,HII,A,6.9
9,HIW,B,1.9
9,HLIT,A,6
9,HLT,BBB,4.3
9,HLX,BB,3.8
9,HMN,BB,3.3
9,HMST,A,7.1
9,HMSY,BBB,5.2
9,HNGR,A,6.3
9,HNI,BBB,5.7
9,HOG,BBB,5.5
9,HOLX,BBB,4.8
9,HOMB,B,1.7
9,HON,AA,7.4
9,HOPE,BB,3.3
9,HP,B,1.5
9,HPE,AA,8
9,HPP,BB,3
9,HPQ,A,6.8
9,HQY,BB,3.4
9,HR,B,1.6
9,HRB,BB,4.2
9,HRC,BBB,5.2
9,HRL,A,7.1
9,HSC,BB,3.7
9,HSIC,AAA,10
9,HSII,BBB,5.2
9,HSKA,A,5.8
9,HST,A,6.5
9,HSTM,B,1.5
9,HSY,BBB,5.1
9,HTLD,BBB,5.5
9,HUBB,BBB,4.7
9,HUBG,AA,7.7
9,HUM,BBB,5.1
9,HVT,BBB,5.4
9,HWC,BB,4.2
9,HWKN,B,2.6
9,HWM,BBB,5.3
9,HXL,A,6.6
9,HZO,A,6.4
9,IART,B,2.7
9,IBKR,B,2.4
9,IBM,AA,8.5
9,IBOC,A,5.8
9,IBP,B,2.7
9,IBTX,B,2.5
9,ICE,BBB,5.7
9,ICHR,BBB,4.5
9,ICUI,B,2.1
9,IDA,A,7
9,IDCC,BBB,5.6
9,IDXX,AA,8.2
9,IEX,A,6.5
9,IFF,AA,7.7
9,IIIN,CCC,0
9,IIPR,B,2.4
9,IIVI,B,1.7
9,ILMN,BB,3.3
9,ILPT,B,2.7
9,INCY,B,2.4
9,INDB,BB,3.7
9,INFO,AA,7.9
9,INGN,BB,4.2
9,INGR,A,6.6
9,INN,B,1.6
9,INT,BBB,5.6
9,INTC,A,6.5
9,INTU,AA,8.5
9,INVA,BB,3.3
9,IOSP,BBB,5.1
9,IP,BBB,5.2
9,IPAR,B,2.1
9,IPG,BBB,4.5
9,IPGP,B,1.7
9,IQV,A,5.8
9,IR,BB,4.2
9,IRBT,AA,8.5
9,IRDM,BB,3.9
9,IRET,B,1.9
9,IRM,AA,7.9
9,IRT,B,2.7
9,ISRG,B,2.7
9,IT,BB,4.1
9,ITGR,BB,3.6
9,ITRI,A,7
9,ITT,A,7.1
9,ITW,A,6.8
9,IVR,BB,2.9
9,IVZ,A,6.8
9,J,A,6.2
9,JACK,BBB,5.2
9,JAZZ,A,6.1
9,JBGS,BBB,4.3
9,JBHT,BB,3.9
9,JBL,BB,3
9,JBSS,B,2.6
9,JBT,BBB,5.2
9,JCI,AAA,10
9,JCOM,BB,2.9
9,JEF,B,2
9,JJSF,B,2.6
9,JKHY,BBB,5.6
9,JLL,A,7
9,JNJ,BBB,5.6
9,JNPR,BBB,5.6
9,JOE,BBB,5.5
9,JPM,BB,2.9
9,JRVR,B,1.5
9,JW.A,A,6.8
9,JWN,A,6.9
9,K,AAA,8.6
9,KALU,BB,3.6
9,KAMN,BB,3.9
9,KAR,AA,7.8
9,KBH,A,6.9
9,KBR,BB,3.5
9,KELYA,AA,7.3
9,KEX,CCC,0
9,KEY,A,6.7
9,KEYS,AA,8.3
9,KFY,A,6.7
9,KHC,BB,3.7
9,KIM,BBB,5.7
9,KLAC,BB,3.5
9,KLIC,A,6.1
9,KMB,AA,8.5
9,KMI,BB,4.2
9,KMPR,B,2.6
9,KMT,BBB,4.5
9,KMX,BB,3.8
9,KN,BBB,5.7
9,KNSL,B,1.8
9,KNX,BB,4.2
9,KO,AA,7.6
9,KR,A,6.5
9,KRA,BB,3
9,KRC,A,5.9
9,KREF,BB,4.1
9,KRG,B,1.6
9,KSS,BB,3.8
9,KSU,AA,8.4
9,KWR,B,2.6
9,L,BB,4.1
9,LAD,BBB,5.4
9,LAMR,B,2.3
9,LANC,B,2.6
9,LCI,BB,3.9
9,LCII,BB,3.9
9,LDOS,A,7.1
9,LEA,CCC,1.3
9,LECO,BBB,5.5
9,LEG,BB,4.2
9,LEN,BB,3.1
9,LFUS,BBB,5.2
9,LGIH,A,6.1
9,LGND,BBB,4.4
9,LH,BBB,5.7
9,LHCG,A,7.1
9,LHX,A,6.6
9,LII,A,6.7
9,LIN,BBB,5.3
9,LITE,AA,7.2
9,LIVN,BB,4.2
9,LKQ,BBB,5.6
9,LLY,A,6.4
9,LMAT,BBB,4.8
9,LMNX,BBB,4.5
9,LMT,A,5.9
9,LNC,BBB,5.3
9,LNN,A,6.8
9,LNT,A,7
9,LNTH,BB,3.3
9,LOCO,A,7
9,LOPE,BB,3.8
9,LOW,A,6.7
9,LPSN,BBB,5
9,LPX,BBB,4.5
9,LRCX,AA,7.7
9,LSI,BB,3
9,LSTR,A,6.8
9,LTC,B,1.9
9,LTHM,B,2.6
9,LUMN,BB,4.2
9,LUV,BB,3.3
9,LVS,BB,3.5
9,LW,A,6.3
9,LXP,B,1.9
9,LYB,BBB,4.9
9,LYV,BB,3.6
9,LZB,BBB,5.4
9,M,BBB,5.6
9,MA,A,7.1
9,MAA,BBB,5.1
9,MAC,A,6.8
9,MAN,A,5.8
9,MANH,BBB,4.7
9,MANT,BB,3.2
9,MAR,BB,2.9
9,MAS,A,6.1
9,MASI,B,1.8
9,MAT,A,6.5
9,MATW,AA,7.3
9,MATX,B,1.8
9,MCD,BB,3.9
9,MCHP,BB,2.9
9,MCK,BB,3.4
9,MCO,A,7
9,MCRI,B,1.6
9,MCS,BB,3
9,MCY,B,2.1
9,MD,A,6
9,MDC,BB,4.1
9,MDLZ,BBB,4.3
9,MDP,B,1.8
9,MDRX,AA,7.6
9,MDT,BB,3.9
9,MDU,BBB,5.3
9,MED,A,6.9
9,MEDP,BB,3
9,MEI,AA,8.3
9,MERC,BB,3.2
9,MET,BB,4.2
9,MGLN,BBB,4.9
9,MGM,BBB,4.5
9,MGPI,BB,3.2
9,MHK,A,6.2
9,MHO,BB,3.3
9,MIDD,A,6.1
9,MIK,BBB,4.4
9,MKC,A,6
9,MKSI,B,1.9
9,MKTX,BB,4
9,MLAB,B,2.7
9,MLHR,AA,7.8
9,MLI,B,2.3
9,MLM,BB,4.1
9,MMC,AA,7.2
9,MMI,AA,7.8
9,MMM,AAA,10
9,MMS,BB,2.9
9,MMSI,A,7
9,MNRO,BBB,5.1
9,MNST,CCC,0
9,MO,BB,3.8
9,MOG.A,A,6.9
9,MOH,BB,4
9,MOS,A,7
9,MPC,BB,4
9,MPW,B,1.6
9,MPWR,B,2.6
9,MRCY,A,6.9
9,MRK,A,6.1
9,MRO,BBB,5.6
9,MRTN,BB,3.9
9,MS,A,6.8
9,MSA,BBB,5.5
9,MSFT,AAA,10
9,MSI,A,6
9,MSM,BB,3.2
9,MSTR,BB,3.8
9,MTB,BBB,4.6
9,MTD,AA,8.2
9,MTDR,B,2.8
9,MTG,BBB,5.4
9,MTH,BBB,5.3
9,MTOR,BBB,5.4
9,MTRN,BB,4
9,MTRX,BB,4
9,MTSC,A,7
9,MTX,A,6
9,MTZ,BB,4.1
9,MU,BB,4.2
9,MUR,B,2.3
9,MUSA,A,6.7
9,MXIM,A,6.5
9,MXL,B,2.6
9,MYE,BBB,5.2
9,MYGN,B,2.8
9,MYRG,A,6.7
9,NATI,AA,8.3
9,NAVI,B,2
9,NBHC,BBB,4.6
9,NBTB,BB,3.3
9,NCLH,BBB,5
9,NCR,BBB,5.2
9,NDAQ,BB,3.7
9,NDSN,BB,3.5
9,NEE,AAA,9.4
9,NEM,A,6.9
9,NEO,BBB,4.8
9,NEOG,BB,3
9,NEU,B,2.6
9,NFBK,BB,3.3
9,NFG,BBB,5.1
9,NFLX,B,1.6
9,NGVT,B,2.6
9,NI,BBB,5.5
9,NJR,BBB,5.5
9,NKE,A,5.9
9,NKTR,BB,4.2
9,NLOK,A,7.1
9,NLSN,A,6.7
9,NMIH,B,2.5
9,NNN,B,1.9
9,NOC,AA,8.4
9,NOV,A,6.3
9,NOW,A,7.1
9,NP,B,1.8
9,NPK,BB,4.1
9,NPO,BBB,5.2
9,NRG,B,2.1
9,NSA,B,1.9
9,NSC,A,7.1
9,NSIT,A,7
9,NSP,BBB,5.2
9,NTAP,BB,4
9,NTCT,BBB,4.4
9,NTGR,BBB,5.2
9,NTRS,AA,8.5
9,NTUS,BB,4.2
9,NUE,BBB,5.6
9,NUS,BB,3.8
9,NUVA,BB,4.2
9,NVDA,AAA,9.4
9,NVR,BBB,4.5
9,NVT,B,1.9
9,NWBI,B,2.5
9,NWE,BB,4
9,NWL,A,5.8
9,NWN,BBB,4.5
9,NWSA,CCC,1.1
9,NX,BB,4.2
9,NXGN,BBB,4.5
9,NXRT,B,2.7
9,NYCB,BBB,5
9,NYMT,B,1.8
9,NYT,A,6.4
9,O,BB,3.8
9,OC,AA,8.2
9,ODFL,BB,4.2
9,ODP,BBB,4.9
9,OFC,A,6.5
9,OFG,BB,2.9
9,OFIX,BBB,4.8
9,OGE,BBB,4.5
9,OGS,A,6.2
9,OHI,B,2.7
9,OI,BBB,4.4
9,OII,A,6.8
9,OKE,A,7.1
9,OLED,BBB,4.8
9,OLLI,B,1.8
9,OLN,CCC,0
9,OMC,BBB,5
9,OMCL,BB,3.6
9,OMI,A,6.6
9,ONB,BB,3.3
9,ONTO,BBB,5.2
9,OPI,B,2.7
9,ORCL,BBB,4.7
9,ORI,B,1.5
9,ORLY,B,2.8
9,OSIS,A,6.1
9,OSK,AA,8.1
9,OSPN,BBB,4.4
9,OSUR,A,7
9,OXM,BBB,5.3
9,OXY,BB,4
9,OZK,BBB,5.4
9,PACW,BB,2.9
9,PAHC,BBB,5.6
9,PARR,B,2.7
9,PATK,B,2.7
9,PAYC,A,7.1
9,PAYX,BBB,5.6
9,PB,BB,2.9
9,PBCT,A,5.8
9,PBF,BB,3.5
9,PBH,BB,3.1
9,PBI,AA,7.8
9,PCAR,BBB,4.6
9,PCH,BB,3.2
9,PCRX,BB,3.6
9,PCTY,A,7.1
9,PDCE,B,2.3
9,PDCO,AAA,10
9,PDFS,BB,3.2
9,PEAK,AA,7.6
9,PEB,B,2.2
9,PEG,A,7
9,PEN,A,6.4
9,PENN,BBB,4.5
9,PEP,AA,7.9
9,PETS,BB,3.8
9,PFBC,B,2.5
9,PFE,B,2.8
9,PFG,BBB,5.3
9,PFS,BB,4.2
9,PG,AA,7.9
9,PGR,BBB,4.7
9,PGTI,BB,3
9,PH,A,6.1
9,PHM,BB,3.5
9,PII,B,1.7
9,PIPR,B,2.4
9,PK,BBB,4.6
9,PKE,BB,3
9,PKG,B,2
9,PKI,BBB,5.2
9,PLAB,B,2.3
9,PLAY,BBB,4.3
9,PLCE,BBB,5.6
9,PLD,AA,7.3
9,PLT,A,6
9,PLUS,A,6.5
9,PLXS,A,7
9,PM,BBB,5.4
9,PMT,B,1.8
9,PNC,A,7.1
9,PNFP,BBB,4.6
9,PNM,BB,3
9,PNR,BBB,5.5
9,PNW,A,7
9,POOL,A,6.9
9,POST,BB,4
9,POWI,BBB,4.5
9,POWL,B,1.6
9,PPBI,B,2.5
9,PPC,BB,4
9,PPG,A,6.7
9,PPL,BBB,5.7
9,PRA,BB,3.2
9,PRAA,A,6
9,PRAH,BB,3.6
9,PRDO,CCC,0
9,PRFT,BBB,4.4
9,PRGO,BBB,5.6
9,PRGS,A,6.2
9,PRI,BB,4.2
9,PRK,BB,2.9
9,PRLB,BBB,5.2
9,PRSC,A,6.9
9,PRSP,BB,2.9
9,PRU,A,6.9
9,PSA,B,1.6
9,PSB,B,2.2
9,PSMT,A,5.8
9,PSX,BBB,5.6
9,PTC,A,7.1
9,PTEN,B,2.3
9,PUMP,B,2
9,PVH,AA,8.2
9,PWR,AA,8.5
9,PXD,BB,3.6
9,PYPL,A,6.5
9,PZZA,B,1.7
9,QCOM,B,1.6
9,QDEL,BBB,5.2
9,QLYS,BBB,5.3
9,QNST,B,2.8
9,QRVO,BB,3.9
9,R,AA,8.4
9,RAMP,B,2.1
9,RAVN,AA,7.7
9,RBC,BBB,4.4
9,RC,BB,3.2
9,RCII,BBB,5.6
9,RCL,BBB,4.6
9,RCM,AA,8
9,RDNT,BBB,4.9
9,RE,CCC,1.2
9,REG,A,6.8
9,REGI,BBB,5.4
9,REGN,BB,3.6
9,RES,BB,3
9,REX,B,2.3
9,REXR,BB,4.1
9,REZI,A,6.7
9,RF,A,7.1
9,RGA,BB,4.2
9,RGEN,A,6
9,RGLD,A,6.7
9,RGNX,BB,3.6
9,RGP,BBB,4.8
9,RGR,B,1.7
9,RGS,BB,3.8
9,RH,BB,3.8
9,RHI,AA,8.2
9,RJF,BB,2.9
9,RL,BB,3.5
9,RLGY,BBB,5.4
9,RLI,B,2.1
9,RMAX,B,2.4
9,RMBS,BBB,4.8
9,RMD,AA,7.9
9,RNR,B,1.6
9,RNST,B,1.7
9,ROCK,BB,3.9
9,ROG,A,6.5
9,ROIC,B,1.9
9,ROK,A,6.6
9,ROL,BB,3.3
9,ROP,A,6.5
9,ROST,BB,3.1
9,RPAI,B,1.9
9,RPM,BB,3.3
9,RPT,B,1.9
9,RRC,BB,3.1
9,RS,A,6.9
9,RSG,B,2.7
9,RTX,A,6.6
9,RUN,A,6.8
9,RUTH,BB,3.5
9,RWT,BB,3.2
9,RYN,BB,3.2
9,SABR,BBB,5.6
9,SAFE,B,1.6
9,SAFM,B,2.6
9,SAFT,B,2.6
9,SAH,BB,3.6
9,SAIA,BB,4.2
9,SAIC,BB,3.2
9,SAIL,BB,4.1
9,SAM,B,1.6
9,SANM,BB,3
9,SBAC,BBB,5.5
9,SBCF,BB,4.2
9,SBH,BBB,4.4
9,SBNY,BB,4.2
9,SBRA,BB,3.8
9,SBSI,BB,2.9
9,SBUX,BBB,5.2
9,SCHL,BBB,4.5
9,SCHW,BB,4.2
9,SCI,BBB,5
9,SCL,BBB,4.7
9,SCSC,BB,3.5
9,SCVL,BBB,4.4
9,SEDG,BB,2.9
9,SEE,BBB,5.2
9,SEIC,B,2.6
9,SEM,A,7.1
9,SF,B,2.6
9,SFBS,BBB,5
9,SFM,BBB,5.2
9,SFNC,BBB,5.4
9,SGH,B,2.6
9,SGMS,BB,3.5
9,SHAK,BBB,5.2
9,SHEN,BBB,4.5
9,SHOO,BB,3.8
9,SHW,BBB,5.6
9,SIG,BBB,5.4
9,SIGI,BB,3.2
9,SITC,BB,4.1
9,SIVB,A,7.1
9,SIX,BB,2.9
9,SJI,A,6.4
9,SJM,BBB,4.3
9,SKT,B,2.4
9,SKX,B,2.4
9,SKYW,B,2.6
9,SLAB,BBB,4.5
9,SLB,BBB,5.7
9,SLG,BB,3.2
9,SLGN,B,2.4
9,SLM,B,2
9,SLP,BB,3.6
9,SMG,BB,3
9,SMP,BB,3.9
9,SMTC,BB,4.2
9,SNA,A,5.8
9,SNBR,BBB,4.6
9,SNEX,BBB,4.7
9,SNPS,BB,2.9
9,SNV,BB,2.9
9,SNX,BBB,5.7
9,SO,AA,7.4
9,SON,BBB,4.8
9,SPG,BBB,4.6
9,SPGI,A,7
9,SPPI,B,1.6
9,SPSC,BBB,5
9,SPTN,A,5.8
9,SPXC,BB,4.2
9,SR,BB,4
9,SRC,B,2.2
9,SRCL,CCC,0.4
9,SRDX,BBB,4.8
9,SRE,A,6
9,SSD,B,1.8
9,SSP,BB,3.9
9,SSTK,B,2.8
9,STAR,BB,3.5
9,STBA,BB,4.2
9,STC,BB,2.9
9,STE,A,5.8
9,STL,BB,3.3
9,STLD,BBB,5.6
9,STMP,B,2.8
9,STOR,B,2.7
9,STRA,B,2.7
9,STT,AA,8.5
9,STX,BBB,5.2
9,STZ,BB,2.9
9,SUPN,BBB,4.4
9,SVC,BB,4.1
9,SWK,BBB,5.2
9,SWKS,A,5.8
9,SWM,B,1.8
9,SWN,BBB,4.9
9,SWX,A,6
9,SXC,BB,4.1
9,SXI,BB,3.5
9,SXT,BB,3
9,SYF,BB,4
9,SYK,B,2.4
9,SYKE,A,5.9
9,SYNA,BB,4.2
9,SYNH,B,2.1
9,SYY,BBB,5.5
9,T,BB,3
9,TALO,BB,3.3
9,TAP,AA,8.2
9,TBI,AA,8.5
9,TBK,BB,3.7
9,TCBI,BBB,4.6
9,TCF,BBB,4.6
9,TCMD,A,6.4
9,TCO,B,2.2
9,TDC,AAA,10
9,TDG,BB,4.1
9,TDS,B,1.8
9,TDY,BBB,5.6
9,TECH,BB,3.6
9,TEL,AA,7.4
9,TER,BB,2.9
9,TEX,BBB,4.9
9,TFX,BB,3.6
9,TG,B,2
9,TGI,BB,4.1
9,TGNA,BBB,5.5
9,TGT,A,6.4
9,THC,BB,4
9,THG,BBB,5.3
9,THO,BBB,5.5
9,THRM,AA,7.8
9,THS,BBB,5.1
9,TIF,AAA,10
9,TILE,BBB,4.5
9,TJX,BBB,4.9
9,TKR,BB,3.9
9,TMHC,BBB,5.7
9,TMO,BB,4.2
9,TMP,B,2.5
9,TMUS,BB,3
9,TNC,A,6.5
9,TOL,BB,3.5
9,TPH,BB,4.1
9,TPR,BBB,5
9,TPRE,B,1.6
9,TPX,BB,3.1
9,TR,B,1.7
9,TREE,B,1.7
9,TREX,BBB,5.5
9,TRHC,B,1.8
9,TRIP,BBB,5.1
9,TRMB,AA,8.3
9,TRMK,BBB,4.6
9,TRN,BB,4.1
9,TROW,AA,8.2
9,TRST,BB,2.9
9,TRUP,B,2.8
9,TRV,A,7.1
9,TSCO,A,5.9
9,TSE,BBB,5.1
9,TSN,BB,3.1
9,TT,AA,8.1
9,TTC,A,6.2
9,TTEC,BBB,5.6
9,TTEK,A,6.7
9,TTGT,B,1.6
9,TTMI,BBB,4.3
9,TTWO,BBB,5.2
9,TVTY,AA,7.4
9,TWTR,BB,3.3
9,TXN,AA,8.4
9,TXRH,B,2.2
9,TXT,BB,4.1
9,TYL,BB,3.2
9,UAA,BBB,5.6
9,UBA,B,1.6
9,UBSI,BB,3.3
9,UCBI,BB,3.3
9,UCTT,BB,2.9
9,UDR,A,5.9
9,UE,CCC,0
9,UEIC,B,1.9
9,UFCS,B,1.8
9,UFPI,B,2.7
9,UFS,A,6.8
9,UGI,BBB,5.5
9,UHS,CCC,1.4
9,UHT,B,1.9
9,UIHC,B,1.5
9,UIS,B,2.6
9,ULTA,BB,3.3
9,UMBF,BBB,4.6
9,UMPQ,BBB,5.4
9,UNF,A,6.3
9,UNFI,AA,8.1
9,UNH,BB,4
9,UNIT,BBB,4.5
9,UNM,B,2.8
9,UNP,BBB,5.2
9,UNVR,B,2.3
9,UPS,A,5.9
9,URBN,BB,3.3
9,URI,BBB,5.5
9,USB,BB,2.9
9,USCR,A,7
9,USNA,BB,3.6
9,USPH,A,6.3
9,UTHR,B,2.8
9,UVE,BB,2.9
9,UVV,BBB,4.6
9,V,A,6.2
9,VAC,BBB,5.4
9,VAR,BBB,5.2
9,VBTX,B,2.1
9,VC,BBB,5.2
9,VECO,BB,2.9
9,VFC,AA,7.9
9,VG,B,1.8
9,VGR,BBB,5.2
9,VIAC,B,2.7
9,VIAV,BB,3.2
9,VICR,BB,3.1
9,VIVO,BBB,5.2
9,VLO,BBB,4.6
9,VLY,BBB,4.6
9,VMC,BB,4.1
9,VMI,A,5.9
9,VNDA,BB,3.2
9,VNO,BB,3.8
9,VREX,A,5.8
9,VRSK,BBB,5.5
9,VRSN,BBB,5.6
9,VRTS,BBB,5.6
9,VRTU,A,7.1
9,VRTX,AA,7.2
9,VSAT,B,2.8
9,VSH,BBB,4.3
9,VSTO,A,7
9,VTR,BBB,5.7
9,VVI,A,6.7
9,VVV,BB,3.1
9,VZ,BB,4.2
9,WAB,BB,3
9,WABC,BB,2.9
9,WAFD,BB,4.2
9,WAT,AA,7.3
9,WBA,BBB,4.8
9,WBS,A,5.8
9,WD,B,1.7
9,WDC,B,1.6
9,WDFC,B,2.3
9,WDR,B,2.6
9,WEC,A,7
9,WELL,A,5.9
9,WEN,BBB,4.8
9,WERN,BBB,5.5
9,WETF,BB,3.5
9,WEX,A,5.9
9,WFC,CCC,0.8
9,WGO,BB,4.2
9,WH,BB,3.2
9,WHR,BB,3.1
9,WING,BB,3.9
9,WIRE,B,1.9
9,WLTW,BBB,5.3
9,WM,BBB,4.3
9,WMB,BB,4.2
9,WMT,BBB,5.2
9,WNC,BBB,5.7
9,WOR,BB,3.1
9,WPX,B,1.8
9,WRB,B,2.1
9,WRE,BB,3.8
9,WRI,B,1.6
9,WRK,BB,3.6
9,WRLD,B,2.4
9,WSM,A,6.4
9,WSO,BB,4.2
9,WSR,B,2.4
9,WST,AA,7.9
9,WTFC,BBB,5
9,WTRG,BBB,4.9
9,WTS,A,7.1
9,WU,A,7.1
9,WW,A,6.9
9,WWD,A,7.1
9,WWE,BB,4.1
9,WWW,A,6.8
9,WY,A,6.8
9,WYND,B,2.1
9,WYNN,CCC,0.6
9,X,CCC,0.3
9,XEC,BB,4.1
9,XEL,AA,8.1
9,XHR,BB,3.2
9,XLNX,BBB,5.5
9,XNCR,B,2.8
9,XOM,BBB,4.5
9,XPER,B,1.9
9,XPO,B,2.3
9,XRAY,A,6.7
9,XRX,A,6.8
9,XYL,AAA,10
9,Y,B,2.3
9,YELP,BB,3.6
9,YETI,AA,7.8
9,YUM,BB,3
9,ZBH,CCC,1.2
9,ZBRA,A,6.1
9,ZION,A,6.2
9,ZTS,A,6.4
9,ZUMZ,BBB,5.1
10,A,AAA,8.8
10,AAL,CCC,0.7
10,AAON,A,5.8
10,AAP,BBB,4.6
10,AAPL,A,6.4
10,AAT,BB,3.2
10,AAWW,B,1.8
10,AAXN,BBB,5.6
10,ABBV,A,6.8
10,ABC,BBB,4.6
10,ABCB,BBB,4.6
10,ABG,BBB,4.4
10,ABM,A,7.1
10,ABMD,A,5.8
10,ABT,BBB,5.5
10,ABTX,BB,3.3
10,ACA,BBB,5.4
10,ACC,BBB,5.1
10,ACHC,BBB,4.6
10,ACIW,A,7.1
10,ACLS,B,2.6
10,ACM,AA,7.4
10,ACN,AAA,10
10,ADBE,AA,8.2
10,ADC,BB,3
10,ADI,BBB,4.8
10,ADM,BBB,4.9
10,ADNT,B,1.7
10,ADP,A,6.8
10,ADS,BB,3.5
10,ADSK,AA,7.9
10,ADTN,A,6.8
10,ADUS,A,6.9
10,AEE,BBB,5.5
10,AEGN,A,6.7
10,AEIS,B,2.6
10,AEL,B,1.9
10,AEO,A,6.9
10,AEP,A,7
10,AES,AA,7.2
10,AFG,BB,3.3
10,AFL,BB,4.2
10,AGCO,BBB,4.9
10,AGO,B,2.1
10,AGYS,B,2.6
10,AHH,BB,3.8
10,AIG,BB,3.3
10,AIN,BB,4.2
10,AIR,BBB,5.6
10,AIT,BB,3.5
10,AIV,B,2.4
10,AIZ,BB,3.5
10,AJG,BBB,5.1
10,AJRD,A,6.3
10,AKAM,BBB,5
10,AKR,B,2.2
10,ALB,BB,3.3
10,ALE,BB,4
10,ALEX,BBB,5.7
10,ALG,BBB,5.7
10,ALGN,A,6.1
10,ALGT,BB,4.1
10,ALL,BBB,5.6
10,ALLE,AA,7.3
10,ALRM,B,2.6
10,ALXN,B,2
10,AM,BB,4.2
10,AMAT,AA,8.4
10,AMBC,B,2.6
10,AMCX,B,1.6
10,AMD,BBB,4.5
10,AME,B,2.8
10,AMED,A,6.3
10,AMG,BBB,5.6
10,AMGN,AA,8.4
10,AMN,AA,8
10,AMP,BBB,5.6
10,AMPH,BB,3.3
10,AMSF,B,2.1
10,AMT,A,6.4
10,AMWD,BB,3.3
10,AMZN,BB,4.1
10,AN,BBB,5.4
10,ANDE,BB,4.2
10,ANET,BBB,5.2
10,ANF,B,2.3
10,ANGO,BBB,5.2
10,ANIK,BB,4
10,ANIP,BB,3.6
10,ANSS,A,6.2
10,ANTM,BB,4
10,AON,BB,4
10,AOS,BB,3.9
10,APA,BBB,4.9
10,APD,BBB,4.7
10,APEI,A,6.2
10,APH,BBB,5.2
10,APOG,BB,4.2
10,APTV,A,7
10,ARCB,A,5.8
10,ARE,A,6.5
10,ARI,BB,2.9
10,AROC,BBB,4.3
10,ARR,B,2.4
10,ARW,BBB,4.3
10,ARWR,B,2.4
10,ASB,BB,3.3
10,ASGN,BBB,4.5
10,ASH,B,2.1
10,ASIX,B,1.7
10,ASTE,BBB,5.4
10,ATGE,B,1.9
10,ATI,B,2.6
10,ATNI,B,1.5
10,ATO,BB,3.8
10,ATR,A,6.4
10,ATVI,BBB,5.2
10,AVA,A,7
10,AVAV,BBB,5.6
10,AVB,BBB,5.1
10,AVD,B,2.1
10,AVGO,B,1.6
10,AVNS,BB,3.9
10,AVNT,BB,3.3
10,AVT,A,6.5
10,AVY,BBB,5.6
10,AWK,BBB,5.1
10,AWR,BB,3.4
10,AX,B,1.7
10,AXL,BBB,4.3
10,AXP,AA,8.4
10,AYI,A,6.9
10,AZO,B,1.8
10,AZZ,B,1.6
10,B,A,6.1
10,BA,BB,3.1
10,BAC,BB,4.2
10,BANC,B,2.5
10,BANF,BBB,4.6
